country,date,arrivals,arrivals_male,arrivals_female
GIB,2021-02-01,0,0,0
GIB,2021-03-01,0,0,0
GIB,2021-04-01,0,0,0
GIB,2021-05-01,0,0,0
GIB,2021-06-01,0,0,0
GIB,2021-07-01,0,0,0
GIB,2021-08-01,0,0,0
GIB,2021-09-01,0,0,0
GIB,2021-10-01,0,0,0
GIB,2021-11-01,0,0,0
GIB,2021-12-01,0,0,0
GIB,2022-01-01,0,0,0
GIB,2022-02-01,0,0,0
GIB,2022-03-01,0,0,0
GIB,2022-04-01,0,0,0
GIB,2022-05-01,0,0,0
GIB,2022-06-01,0,0,0
GIB,2022-07-01,1,0,1
GIB,2022-08-01,0,0,0
GIB,2022-09-01,0,0,0
GIB,2022-10-01,0,0,0
GIB,2022-11-01,0,0,0
GIB,2022-12-01,0,0,0
GIB,2023-01-01,0,0,0
GIB,2023-02-01,0,0,0
GIB,2023-03-01,0,0,0
GIB,2023-04-01,0,0,0
GIB,2023-05-01,0,0,0
GIB,2023-06-01,0,0,0
GIB,2023-07-01,0,0,0
GIB,2023-08-01,0,0,0
GIB,2023-09-01,0,0,0
GIB,2023-10-01,1,0,1
GIB,2023-11-01,0,0,0
GIN,2020-01-01,98,86,12
GIN,2020-02-01,65,54,11
GIN,2020-03-01,26,19,7
GIN,2020-04-01,0,0,0
GIN,2020-05-01,0,0,0
GIN,2020-06-01,0,0,0
GIN,2020-07-01,0,0,0
GIN,2020-08-01,0,0,0
GIN,2020-09-01,1,1,0
GIN,2020-10-01,0,0,0
GIN,2020-11-01,0,0,0
GIN,2020-12-01,1,0,1
GIN,2021-01-01,0,0,0
GIN,2021-02-01,10,5,5
GIN,2021-03-01,11,4,7
GIN,2021-04-01,24,10,14
GIN,2021-05-01,6,4,2
GIN,2021-06-01,5,4,1
GIN,2021-07-01,1,1,0
GIN,2021-08-01,4,3,1
GIN,2021-09-01,11,6,5
GIN,2021-10-01,10,7,3
GIN,2021-11-01,4,4,0
GIN,2021-12-01,8,5,3
GIN,2022-01-01,16,11,5
GIN,2022-02-01,18,16,2
GIN,2022-03-01,11,8,3
GIN,2022-04-01,14,10,4
GIN,2022-05-01,30,19,11
GIN,2022-06-01,23,18,5
GIN,2022-07-01,23,19,4
GIN,2022-08-01,41,27,14
GIN,2022-09-01,29,26,3
GIN,2022-10-01,68,47,21
GIN,2022-11-01,51,39,12
GIN,2022-12-01,41,27,14
GIN,2023-01-01,54,39,15
GIN,2023-02-01,46,34,12
GIN,2023-03-01,60,44,16
GIN,2023-04-01,33,28,5
GIN,2023-05-01,78,62,16
GIN,2023-06-01,42,27,15
GIN,2023-07-01,61,44,17
GIN,2023-08-01,66,48,18
GIN,2023-09-01,83,59,24
GIN,2023-10-01,63,41,22
GIN,2023-11-01,66,46,20
GLP,2020-01-01,0,0,0
GLP,2020-02-01,0,0,0
GLP,2020-03-01,1,1,0
GLP,2020-04-01,0,0,0
GLP,2020-05-01,0,0,0
GLP,2020-06-01,0,0,0
GLP,2020-07-01,0,0,0
GLP,2020-08-01,0,0,0
GLP,2020-09-01,0,0,0
GLP,2020-10-01,0,0,0
GLP,2020-11-01,0,0,0
GLP,2020-12-01,0,0,0
GLP,2021-01-01,0,0,0
GLP,2021-02-01,0,0,0
GLP,2021-03-01,0,0,0
GLP,2021-04-01,0,0,0
GLP,2021-05-01,0,0,0
GLP,2021-06-01,0,0,0
GLP,2021-07-01,0,0,0
GLP,2021-08-01,0,0,0
GLP,2021-09-01,0,0,0
GLP,2021-10-01,0,0,0
GLP,2021-11-01,0,0,0
GLP,2021-12-01,0,0,0
GLP,2022-01-01,0,0,0
GLP,2022-02-01,0,0,0
GLP,2022-03-01,0,0,0
GLP,2022-04-01,0,0,0
GLP,2022-05-01,0,0,0
GLP,2022-06-01,0,0,0
GLP,2022-07-01,0,0,0
GLP,2022-08-01,0,0,0
GLP,2022-09-01,0,0,0
GLP,2022-10-01,0,0,0
GLP,2022-11-01,0,0,0
GLP,2022-12-01,0,0,0
GLP,2023-01-01,0,0,0
GLP,2023-02-01,0,0,0
GLP,2023-03-01,0,0,0
GLP,2023-04-01,0,0,0
GLP,2023-05-01,0,0,0
GLP,2023-06-01,0,0,0
GLP,2023-07-01,0,0,0
GLP,2023-08-01,0,0,0
GLP,2023-09-01,0,0,0
GLP,2023-10-01,0,0,0
GLP,2023-11-01,0,0,0
GMB,2020-01-01,80,60,20
GMB,2020-02-01,58,47,11
GMB,2020-03-01,33,26,7
GMB,2020-04-01,0,0,0
GMB,2020-05-01,0,0,0
GMB,2020-06-01,0,0,0
GMB,2020-07-01,1,0,1
GMB,2020-08-01,0,0,0
GMB,2020-09-01,0,0,0
GMB,2020-10-01,0,0,0
GMB,2020-11-01,1,0,1
GMB,2020-12-01,1,0,1
GMB,2021-01-01,1,0,1
GMB,2021-02-01,0,0,0
GMB,2021-03-01,1,1,0
GMB,2021-04-01,1,1,0
GMB,2021-05-01,2,1,1
GMB,2021-06-01,1,1,0
GMB,2021-07-01,0,0,0
GMB,2021-08-01,0,0,0
GMB,2021-09-01,6,4,2
GMB,2021-10-01,1,1,0
GMB,2021-11-01,3,1,2
GMB,2021-12-01,3,3,0
GMB,2022-01-01,5,4,1
GMB,2022-02-01,3,1,2
GMB,2022-03-01,10,3,7
GMB,2022-04-01,13,5,8
GMB,2022-05-01,9,6,3
GMB,2022-06-01,10,6,4
GMB,2022-07-01,6,3,3
GMB,2022-08-01,25,16,9
GMB,2022-09-01,13,10,3
GMB,2022-10-01,41,36,5
GMB,2022-11-01,13,7,6
GMB,2022-12-01,16,10,6
GMB,2023-01-01,12,9,3
GMB,2023-02-01,8,6,2
GMB,2023-03-01,19,12,7
GMB,2023-04-01,16,13,3
GMB,2023-05-01,32,24,8
GMB,2023-06-01,26,19,7
GMB,2023-07-01,38,35,3
GMB,2023-08-01,42,30,12
GMB,2023-09-01,28,19,9
GMB,2023-10-01,40,31,9
GMB,2023-11-01,29,21,8
GNB,2020-01-01,5,5,0
GNB,2020-02-01,2,2,0
GNB,2020-03-01,1,1,0
GNB,2020-04-01,0,0,0
GNB,2020-05-01,0,0,0
GNB,2020-06-01,0,0,0
GNB,2020-07-01,0,0,0
GNB,2020-08-01,0,0,0
GNB,2020-09-01,0,0,0
GNB,2020-10-01,0,0,0
GNB,2020-11-01,0,0,0
GNB,2020-12-01,0,0,0
GNB,2021-01-01,0,0,0
GNB,2021-02-01,0,0,0
GNB,2021-03-01,0,0,0
GNB,2021-04-01,0,0,0
GNB,2021-05-01,0,0,0
GNB,2021-06-01,0,0,0
GNB,2021-07-01,0,0,0
GNB,2021-08-01,0,0,0
GNB,2021-09-01,0,0,0
GNB,2021-10-01,0,0,0
GNB,2021-11-01,0,0,0
GNB,2021-12-01,0,0,0
GNB,2022-01-01,0,0,0
GNB,2022-02-01,0,0,0
GNB,2022-03-01,1,1,0
GNB,2022-04-01,0,0,0
GNB,2022-05-01,0,0,0
GNB,2022-06-01,0,0,0
GNB,2022-07-01,0,0,0
GNB,2022-08-01,0,0,0
GNB,2022-09-01,0,0,0
GNB,2022-10-01,2,1,1
GNB,2022-11-01,0,0,0
GNB,2022-12-01,0,0,0
GNB,2023-01-01,0,0,0
GNB,2023-02-01,0,0,0
GNB,2023-03-01,3,3,0
GNB,2023-04-01,1,1,0
GNB,2023-05-01,1,1,0
GNB,2023-06-01,1,1,0
GNB,2023-07-01,0,0,0
GNB,2023-08-01,1,1,0
GNB,2023-09-01,1,1,0
GNB,2023-10-01,0,0,0
GNB,2023-11-01,1,0,1
GNQ,2020-01-01,7,4,3
GNQ,2020-02-01,1,0,1
GNQ,2020-03-01,0,0,0
GNQ,2020-04-01,0,0,0
GNQ,2020-05-01,0,0,0
GNQ,2020-06-01,0,0,0
GNQ,2020-07-01,0,0,0
GNQ,2020-08-01,0,0,0
GNQ,2020-09-01,0,0,0
GNQ,2020-10-01,0,0,0
GNQ,2020-11-01,0,0,0
GNQ,2020-12-01,1,0,1
GNQ,2021-01-01,0,0,0
GNQ,2021-02-01,0,0,0
GNQ,2021-03-01,0,0,0
GNQ,2021-04-01,2,1,1
GNQ,2021-05-01,1,0,1
GNQ,2021-06-01,1,0,1
GNQ,2021-07-01,0,0,0
GNQ,2021-08-01,0,0,0
GNQ,2021-09-01,0,0,0
GNQ,2021-10-01,0,0,0
GNQ,2021-11-01,0,0,0
GNQ,2021-12-01,8,6,2
GNQ,2022-01-01,4,4,0
GNQ,2022-02-01,0,0,0
GNQ,2022-03-01,0,0,0
GNQ,2022-04-01,0,0,0
GNQ,2022-05-01,0,0,0
GNQ,2022-06-01,1,1,0
GNQ,2022-07-01,1,1,0
GNQ,2022-08-01,1,0,1
GNQ,2022-09-01,0,0,0
GNQ,2022-10-01,0,0,0
GNQ,2022-11-01,1,1,0
GNQ,2022-12-01,0,0,0
GNQ,2023-01-01,4,1,3
GNQ,2023-02-01,1,1,0
GNQ,2023-03-01,2,2,0
GNQ,2023-04-01,2,0,2
GNQ,2023-05-01,0,0,0
GNQ,2023-06-01,1,1,0
GNQ,2023-07-01,3,0,3
GNQ,2023-08-01,2,1,1
GNQ,2023-09-01,0,0,0
GNQ,2023-10-01,3,2,1
GNQ,2023-11-01,0,0,0
GRC,2020-01-01,396,278,118
GRC,2020-02-01,361,264,97
GRC,2020-03-01,135,97,38
GRC,2020-04-01,0,0,0
GRC,2020-05-01,0,0,0
GRC,2020-06-01,2,1,1
GRC,2020-07-01,35,32,3
GRC,2020-08-01,15,14,1
GRC,2020-09-01,7,6,1
GRC,2020-10-01,14,13,1
GRC,2020-11-01,5,3,2
GRC,2020-12-01,6,6,0
GRC,2021-01-01,1,1,0
GRC,2021-02-01,6,5,1
GRC,2021-03-01,5,5,0
GRC,2021-04-01,9,8,1
GRC,2021-05-01,15,15,0
GRC,2021-06-01,5,4,1
GRC,2021-07-01,12,11,1
GRC,2021-08-01,10,7,3
GRC,2021-09-01,13,12,1
GRC,2021-10-01,9,7,2
GRC,2021-11-01,15,14,1
GRC,2021-12-01,8,8,0
GRC,2022-01-01,9,6,3
GRC,2022-02-01,10,10,0
GRC,2022-03-01,26,22,4
GRC,2022-04-01,85,67,18
GRC,2022-05-01,104,81,23
GRC,2022-06-01,127,101,26
GRC,2022-07-01,146,101,45
GRC,2022-08-01,256,161,95
GRC,2022-09-01,186,138,48
GRC,2022-10-01,214,149,65
GRC,2022-11-01,283,217,66
GRC,2022-12-01,230,153,77
GRC,2023-01-01,309,221,88
GRC,2023-02-01,397,287,110
GRC,2023-03-01,367,266,101
GRC,2023-04-01,322,214,108
GRC,2023-05-01,246,197,49
GRC,2023-06-01,205,160,45
GRC,2023-07-01,254,178,76
GRC,2023-08-01,507,322,185
GRC,2023-09-01,298,234,64
GRC,2023-10-01,369,264,105
GRC,2023-11-01,400,281,119
GRD,2020-01-01,38,26,12
GRD,2020-02-01,15,10,5
GRD,2020-03-01,7,7,0
GRD,2020-04-01,0,0,0
GRD,2020-05-01,0,0,0
GRD,2020-06-01,0,0,0
GRD,2020-07-01,0,0,0
GRD,2020-08-01,0,0,0
GRD,2020-09-01,0,0,0
GRD,2020-10-01,0,0,0
GRD,2020-11-01,0,0,0
GRD,2020-12-01,0,0,0
GRD,2021-01-01,0,0,0
GRD,2021-02-01,0,0,0
GRD,2021-03-01,0,0,0
GRD,2021-04-01,0,0,0
GRD,2021-05-01,0,0,0
GRD,2021-06-01,1,1,0
GRD,2021-07-01,0,0,0
GRD,2021-08-01,0,0,0
GRD,2021-09-01,0,0,0
GRD,2021-10-01,3,1,2
GRD,2021-11-01,0,0,0
GRD,2021-12-01,0,0,0
GRD,2022-01-01,1,0,1
GRD,2022-02-01,0,0,0
GRD,2022-03-01,4,3,1
GRD,2022-04-01,10,8,2
GRD,2022-05-01,7,5,2
GRD,2022-06-01,9,8,1
GRD,2022-07-01,15,7,8
GRD,2022-08-01,25,17,8
GRD,2022-09-01,18,14,4
GRD,2022-10-01,18,11,7
GRD,2022-11-01,15,12,3
GRD,2022-12-01,15,12,3
GRD,2023-01-01,32,18,14
GRD,2023-02-01,10,9,1
GRD,2023-03-01,13,11,2
GRD,2023-04-01,16,11,5
GRD,2023-05-01,13,10,3
GRD,2023-06-01,14,5,9
GRD,2023-07-01,26,15,11
GRD,2023-08-01,31,22,9
GRD,2023-09-01,14,10,4
GRD,2023-10-01,32,22,10
GRD,2023-11-01,12,9,3
GRL,2020-01-01,0,0,0
GRL,2020-02-01,0,0,0
GRL,2020-03-01,0,0,0
GRL,2020-04-01,0,0,0
GRL,2020-05-01,0,0,0
GRL,2020-06-01,0,0,0
GRL,2020-07-01,0,0,0
GRL,2020-08-01,0,0,0
GRL,2020-09-01,0,0,0
GRL,2020-10-01,0,0,0
GRL,2020-11-01,0,0,0
GRL,2020-12-01,0,0,0
GRL,2021-01-01,0,0,0
GRL,2021-02-01,0,0,0
GRL,2021-03-01,0,0,0
GRL,2021-04-01,0,0,0
GRL,2021-05-01,0,0,0
GRL,2021-06-01,0,0,0
GRL,2021-07-01,0,0,0
GRL,2021-08-01,0,0,0
GRL,2021-09-01,0,0,0
GRL,2021-10-01,0,0,0
GRL,2021-11-01,0,0,0
GRL,2021-12-01,0,0,0
GRL,2022-01-01,0,0,0
GRL,2022-02-01,0,0,0
GRL,2022-03-01,0,0,0
GRL,2022-04-01,0,0,0
GRL,2022-05-01,0,0,0
GRL,2022-06-01,0,0,0
GRL,2022-07-01,0,0,0
GRL,2022-08-01,0,0,0
GRL,2022-09-01,0,0,0
GRL,2022-10-01,0,0,0
GRL,2022-11-01,0,0,0
GRL,2022-12-01,0,0,0
GRL,2023-01-01,0,0,0
GRL,2023-02-01,0,0,0
GRL,2023-03-01,0,0,0
GRL,2023-04-01,0,0,0
GRL,2023-05-01,0,0,0
GRL,2023-06-01,0,0,0
GRL,2023-07-01,1,1,0
GRL,2023-08-01,0,0,0
GRL,2023-09-01,1,0,1
GRL,2023-10-01,0,0,0
GRL,2023-11-01,0,0,0
GTM,2020-01-01,27,15,12
GTM,2020-02-01,17,11,6
GTM,2020-03-01,2,2,0
GTM,2020-04-01,0,0,0
GTM,2020-05-01,0,0,0
GTM,2020-06-01,0,0,0
GTM,2020-07-01,0,0,0
GTM,2020-08-01,0,0,0
GTM,2020-09-01,0,0,0
GTM,2020-10-01,0,0,0
GTM,2020-11-01,0,0,0
GTM,2020-12-01,0,0,0
GTM,2021-01-01,0,0,0
GTM,2021-02-01,0,0,0
GTM,2021-03-01,0,0,0
GTM,2021-04-01,0,0,0
GTM,2021-05-01,0,0,0
GTM,2021-06-01,1,1,0
GTM,2021-07-01,0,0,0
GTM,2021-08-01,0,0,0
GTM,2021-09-01,0,0,0
GTM,2021-10-01,2,2,0
GTM,2021-11-01,0,0,0
GTM,2021-12-01,0,0,0
GTM,2022-01-01,1,1,0
GTM,2022-02-01,1,0,1
GTM,2022-03-01,2,1,1
GTM,2022-04-01,7,5,2
GTM,2022-05-01,14,2,12
GTM,2022-06-01,15,5,10
GTM,2022-07-01,10,7,3
GTM,2022-08-01,12,10,2
GTM,2022-09-01,11,5,6
GTM,2022-10-01,13,6,7
GTM,2022-11-01,16,10,6
GTM,2022-12-01,16,10,6
GTM,2023-01-01,20,11,9
GTM,2023-02-01,23,10,13
GTM,2023-03-01,32,17,15
GTM,2023-04-01,75,37,38
GTM,2023-05-01,26,13,13
GTM,2023-06-01,18,10,8
GTM,2023-07-01,24,20,4
GTM,2023-08-01,23,13,10
GTM,2023-09-01,63,28,35
GTM,2023-10-01,48,27,21
GTM,2023-11-01,77,47,30
GUY,2020-01-01,10,6,4
GUY,2020-02-01,5,2,3
GUY,2020-03-01,3,3,0
GUY,2020-04-01,0,0,0
GUY,2020-05-01,0,0,0
GUY,2020-06-01,0,0,0
GUY,2020-07-01,0,0,0
GUY,2020-08-01,0,0,0
GUY,2020-09-01,0,0,0
GUY,2020-10-01,0,0,0
GUY,2020-11-01,0,0,0
GUY,2020-12-01,0,0,0
GUY,2021-01-01,0,0,0
GUY,2021-02-01,0,0,0
GUY,2021-03-01,0,0,0
GUY,2021-04-01,0,0,0
GUY,2021-05-01,0,0,0
GUY,2021-06-01,0,0,0
GUY,2021-07-01,0,0,0
GUY,2021-08-01,0,0,0
GUY,2021-09-01,0,0,0
GUY,2021-10-01,0,0,0
GUY,2021-11-01,0,0,0
GUY,2021-12-01,0,0,0
GUY,2022-01-01,0,0,0
GUY,2022-02-01,0,0,0
GUY,2022-03-01,0,0,0
GUY,2022-04-01,0,0,0
GUY,2022-05-01,1,1,0
GUY,2022-06-01,5,4,1
GUY,2022-07-01,1,0,1
GUY,2022-08-01,6,5,1
GUY,2022-09-01,2,1,1
GUY,2022-10-01,3,1,2
GUY,2022-11-01,4,3,1
GUY,2022-12-01,6,4,2
GUY,2023-01-01,0,0,0
GUY,2023-02-01,16,8,8
GUY,2023-03-01,6,3,3
GUY,2023-04-01,3,3,0
GUY,2023-05-01,5,2,3
GUY,2023-06-01,4,2,2
GUY,2023-07-01,5,1,4
GUY,2023-08-01,9,5,4
GUY,2023-09-01,7,5,2
GUY,2023-10-01,3,0,3
GUY,2023-11-01,17,10,7
HKG,2020-01-01,35,19,16
HKG,2020-02-01,30,16,14
HKG,2020-03-01,9,5,4
HKG,2020-04-01,0,0,0
HKG,2020-05-01,0,0,0
HKG,2020-06-01,0,0,0
HKG,2020-07-01,7,6,1
HKG,2020-08-01,2,1,1
HKG,2020-09-01,0,0,0
HKG,2020-10-01,0,0,0
HKG,2020-11-01,2,1,1
HKG,2020-12-01,14,10,4
HKG,2021-01-01,7,5,2
HKG,2021-02-01,3,2,1
HKG,2021-03-01,5,2,3
HKG,2021-04-01,1,1,0
HKG,2021-05-01,1,1,0
HKG,2021-06-01,0,0,0
HKG,2021-07-01,2,1,1
HKG,2021-08-01,3,1,2
HKG,2021-09-01,11,8,3
HKG,2021-10-01,50,47,3
HKG,2021-11-01,44,39,5
HKG,2021-12-01,47,40,7
HKG,2022-01-01,31,22,9
HKG,2022-02-01,41,36,5
HKG,2022-03-01,50,33,17
HKG,2022-04-01,109,58,51
HKG,2022-05-01,255,147,108
HKG,2022-06-01,290,144,146
HKG,2022-07-01,153,76,77
HKG,2022-08-01,115,66,49
HKG,2022-09-01,40,23,17
HKG,2022-10-01,114,62,52
HKG,2022-11-01,58,31,27
HKG,2022-12-01,124,68,56
HKG,2023-01-01,64,32,32
HKG,2023-02-01,49,26,23
HKG,2023-03-01,163,79,84
HKG,2023-04-01,136,53,83
HKG,2023-05-01,116,55,61
HKG,2023-06-01,71,23,48
HKG,2023-07-01,107,62,45
HKG,2023-08-01,57,29,28
HKG,2023-09-01,114,49,65
HKG,2023-10-01,32,19,13
HKG,2023-11-01,158,77,81
HMD,2020-01-01,0,0,0
HMD,2020-02-01,0,0,0
HMD,2020-03-01,0,0,0
HMD,2020-04-01,0,0,0
HMD,2020-05-01,0,0,0
HMD,2020-06-01,0,0,0
HMD,2020-07-01,0,0,0
HMD,2020-08-01,0,0,0
HMD,2020-09-01,0,0,0
HMD,2020-10-01,0,0,0
HMD,2020-11-01,0,0,0
HMD,2020-12-01,0,0,0
HMD,2021-01-01,0,0,0
HMD,2021-02-01,0,0,0
HMD,2021-03-01,0,0,0
HMD,2021-04-01,0,0,0
HMD,2021-05-01,0,0,0
HMD,2021-06-01,0,0,0
HMD,2021-07-01,0,0,0
HMD,2021-08-01,0,0,0
HMD,2021-09-01,0,0,0
HMD,2021-10-01,0,0,0
HMD,2021-11-01,0,0,0
HMD,2021-12-01,0,0,0
HMD,2022-01-01,0,0,0
HMD,2022-02-01,0,0,0
HMD,2022-03-01,0,0,0
HMD,2022-04-01,0,0,0
HMD,2022-05-01,0,0,0
HMD,2022-06-01,0,0,0
HMD,2022-07-01,0,0,0
HMD,2022-08-01,0,0,0
HMD,2022-09-01,0,0,0
HMD,2022-10-01,0,0,0
HMD,2022-11-01,0,0,0
HMD,2022-12-01,0,0,0
HMD,2023-01-01,0,0,0
HMD,2023-02-01,0,0,0
HMD,2023-03-01,0,0,0
HMD,2023-04-01,0,0,0
HMD,2023-05-01,0,0,0
HMD,2023-06-01,0,0,0
HMD,2023-07-01,0,0,0
HMD,2023-08-01,1,0,1
HMD,2023-09-01,0,0,0
HMD,2023-10-01,0,0,0
HMD,2023-11-01,0,0,0
HND,2020-01-01,34,19,15
HND,2020-02-01,23,16,7
HND,2020-03-01,10,5,5
HND,2020-04-01,0,0,0
HND,2020-05-01,0,0,0
HND,2020-06-01,0,0,0
HND,2020-07-01,2,2,0
HND,2020-08-01,0,0,0
HND,2020-09-01,0,0,0
HND,2020-10-01,3,3,0
HND,2020-11-01,0,0,0
HND,2020-12-01,5,5,0
HND,2021-01-01,1,0,1
HND,2021-02-01,1,1,0
HND,2021-03-01,0,0,0
HND,2021-04-01,5,5,0
HND,2021-05-01,0,0,0
HND,2021-06-01,2,2,0
HND,2021-07-01,0,0,0
HND,2021-08-01,2,1,1
HND,2021-09-01,0,0,0
HND,2021-10-01,2,2,0
HND,2021-11-01,0,0,0
HND,2021-12-01,0,0,0
HND,2022-01-01,1,0,1
HND,2022-02-01,0,0,0
HND,2022-03-01,0,0,0
HND,2022-04-01,13,8,5
HND,2022-05-01,5,2,3
HND,2022-06-01,8,5,3
HND,2022-07-01,14,7,7
HND,2022-08-01,11,5,6
HND,2022-09-01,15,5,10
HND,2022-10-01,21,10,11
HND,2022-11-01,13,8,5
HND,2022-12-01,13,6,7
HND,2023-01-01,28,12,16
HND,2023-02-01,31,21,10
HND,2023-03-01,14,3,11
HND,2023-04-01,24,12,12
HND,2023-05-01,8,6,2
HND,2023-06-01,17,11,6
HND,2023-07-01,24,21,3
HND,2023-08-01,19,10,9
HND,2023-09-01,30,21,9
HND,2023-10-01,25,17,8
HND,2023-11-01,33,21,12
HRV,2020-01-01,458,285,173
HRV,2020-02-01,320,222,98
HRV,2020-03-01,89,69,20
HRV,2020-04-01,2,2,0
HRV,2020-05-01,8,8,0
HRV,2020-06-01,1,1,0
HRV,2020-07-01,44,44,0
HRV,2020-08-01,24,23,1
HRV,2020-09-01,13,11,2
HRV,2020-10-01,10,9,1
HRV,2020-11-01,14,14,0
HRV,2020-12-01,18,18,0
HRV,2021-01-01,48,48,0
HRV,2021-02-01,63,62,1
HRV,2021-03-01,49,45,4
HRV,2021-04-01,15,13,2
HRV,2021-05-01,43,41,2
HRV,2021-06-01,21,21,0
HRV,2021-07-01,13,13,0
HRV,2021-08-01,25,24,1
HRV,2021-09-01,22,18,4
HRV,2021-10-01,11,11,0
HRV,2021-11-01,19,18,1
HRV,2021-12-01,12,11,1
HRV,2022-01-01,34,32,2
HRV,2022-02-01,31,30,1
HRV,2022-03-01,36,32,4
HRV,2022-04-01,58,40,18
HRV,2022-05-01,88,75,13
HRV,2022-06-01,77,64,13
HRV,2022-07-01,127,86,41
HRV,2022-08-01,150,105,45
HRV,2022-09-01,160,114,46
HRV,2022-10-01,151,116,35
HRV,2022-11-01,180,128,52
HRV,2022-12-01,178,113,65
HRV,2023-01-01,237,148,89
HRV,2023-02-01,226,155,71
HRV,2023-03-01,217,161,56
HRV,2023-04-01,196,127,69
HRV,2023-05-01,197,148,49
HRV,2023-06-01,120,85,35
HRV,2023-07-01,180,125,55
HRV,2023-08-01,289,167,122
HRV,2023-09-01,190,136,54
HRV,2023-10-01,260,178,82
HRV,2023-11-01,318,181,137
HTI,2020-01-01,5,4,1
HTI,2020-02-01,10,8,2
HTI,2020-03-01,0,0,0
HTI,2020-04-01,0,0,0
HTI,2020-05-01,0,0,0
HTI,2020-06-01,0,0,0
HTI,2020-07-01,0,0,0
HTI,2020-08-01,0,0,0
HTI,2020-09-01,0,0,0
HTI,2020-10-01,0,0,0
HTI,2020-11-01,0,0,0
HTI,2020-12-01,0,0,0
HTI,2021-01-01,0,0,0
HTI,2021-02-01,1,1,0
HTI,2021-03-01,0,0,0
HTI,2021-04-01,0,0,0
HTI,2021-05-01,0,0,0
HTI,2021-06-01,0,0,0
HTI,2021-07-01,0,0,0
HTI,2021-08-01,0,0,0
HTI,2021-09-01,0,0,0
HTI,2021-10-01,0,0,0
HTI,2021-11-01,0,0,0
HTI,2021-12-01,0,0,0
HTI,2022-01-01,1,1,0
HTI,2022-02-01,1,1,0
HTI,2022-03-01,0,0,0
HTI,2022-04-01,0,0,0
HTI,2022-05-01,7,2,5
HTI,2022-06-01,1,1,0
HTI,2022-07-01,12,8,4
HTI,2022-08-01,1,1,0
HTI,2022-09-01,8,5,3
HTI,2022-10-01,5,2,3
HTI,2022-11-01,6,2,4
HTI,2022-12-01,4,3,1
HTI,2023-01-01,6,4,2
HTI,2023-02-01,9,8,1
HTI,2023-03-01,4,3,1
HTI,2023-04-01,4,3,1
HTI,2023-05-01,9,9,0
HTI,2023-06-01,2,2,0
HTI,2023-07-01,9,4,5
HTI,2023-08-01,4,3,1
HTI,2023-09-01,16,10,6
HTI,2023-10-01,5,5,0
HTI,2023-11-01,10,7,3
HUN,2020-01-01,1564,834,730
HUN,2020-02-01,1640,837,803
HUN,2020-03-01,527,280,247
HUN,2020-04-01,2,2,0
HUN,2020-05-01,0,0,0
HUN,2020-06-01,1,0,1
HUN,2020-07-01,7,3,4
HUN,2020-08-01,8,5,3
HUN,2020-09-01,5,3,2
HUN,2020-10-01,4,2,2
HUN,2020-11-01,5,5,0
HUN,2020-12-01,1,1,0
HUN,2021-01-01,12,9,3
HUN,2021-02-01,1,0,1
HUN,2021-03-01,5,1,4
HUN,2021-04-01,9,5,4
HUN,2021-05-01,4,4,0
HUN,2021-06-01,4,3,1
HUN,2021-07-01,4,3,1
HUN,2021-08-01,10,7,3
HUN,2021-09-01,17,8,9
HUN,2021-10-01,8,3,5
HUN,2021-11-01,5,3,2
HUN,2021-12-01,15,10,5
HUN,2022-01-01,19,13,6
HUN,2022-02-01,11,7,4
HUN,2022-03-01,11,6,5
HUN,2022-04-01,127,70,57
HUN,2022-05-01,197,130,67
HUN,2022-06-01,205,121,84
HUN,2022-07-01,352,204,148
HUN,2022-08-01,347,207,140
HUN,2022-09-01,392,215,177
HUN,2022-10-01,467,278,189
HUN,2022-11-01,509,290,219
HUN,2022-12-01,694,358,336
HUN,2023-01-01,642,355,287
HUN,2023-02-01,951,527,424
HUN,2023-03-01,692,391,301
HUN,2023-04-01,697,350,347
HUN,2023-05-01,434,249,185
HUN,2023-06-01,366,219,147
HUN,2023-07-01,621,335,286
HUN,2023-08-01,655,349,306
HUN,2023-09-01,483,278,205
HUN,2023-10-01,657,368,289
HUN,2023-11-01,728,398,330
IDN,2020-01-01,373952,185414,188538
IDN,2020-02-01,277827,147075,130752
IDN,2020-03-01,131683,71799,59884
IDN,2020-04-01,430,305,125
IDN,2020-05-01,234,173,61
IDN,2020-06-01,728,551,177
IDN,2020-07-01,1742,1358,384
IDN,2020-08-01,1289,958,331
IDN,2020-09-01,1372,1106,266
IDN,2020-10-01,974,868,106
IDN,2020-11-01,964,817,147
IDN,2020-12-01,1036,809,227
IDN,2021-01-01,1123,902,221
IDN,2021-02-01,1229,964,265
IDN,2021-03-01,2090,1474,616
IDN,2021-04-01,1781,1329,452
IDN,2021-05-01,1331,1006,325
IDN,2021-06-01,905,752,153
IDN,2021-07-01,1126,965,161
IDN,2021-08-01,885,673,212
IDN,2021-09-01,1197,808,389
IDN,2021-10-01,1514,886,628
IDN,2021-11-01,2502,1325,1177
IDN,2021-12-01,4365,1985,2380
IDN,2022-01-01,4510,2395,2115
IDN,2022-02-01,3954,1972,1982
IDN,2022-03-01,6511,2881,3630
IDN,2022-04-01,35776,15355,20421
IDN,2022-05-01,109113,53517,55596
IDN,2022-06-01,163265,84425,78840
IDN,2022-07-01,190578,97682,92896
IDN,2022-08-01,211750,110287,101463
